label,message
0,nothing i meant that once the money enters your account here the bank will remove its flat rate someone transfered  ltgt  to my account and  ltgt dollars got removed so the banks differ and charges also differbe sure you trust the 9ja person you are sending account details to cos
1,want 2 get laid tonight want real dogging locations sent direct 2 ur mob join the uks largest dogging network by txting moan to 69888nyt ec2a 31pmsg150p
0,nice line said by a broken heart plz dont cum 1 more times infront of me other wise once again i ll trust u good 9t
0,ok im gonna head up to usf in like fifteen minutes
0,love you aathilove u lot
0,tension ahwhat machiany problem
0,k can i pick up another 8th when youre done
0,whenre you guys getting back g said you were thinking about not staying for mcr
0,almost there see u in a sec
0,yo carlos a few friends are already asking me about you you working at all this weekend
0,watching tv lor
0,thank you baby i cant wait to taste the real thing
0,you should change your fb to jaykwon thuglyfe falconerf
0,if we win its really no 1 side for long time
1,free message activate your 500 free text messages by replying to this message with the word free for terms  conditions visit www07781482378com
0,dear reached railway what happen to you
0,depends on quality if you want the type i sent boye faded glory then about 6 if you want ralphs maybe 2
0,i think ive fixed it can you send a test message
0,sorry man my accounts dry or i would if you want we could trade back half or i could buy some shit with my credit card
0,sorryin meeting ill call later
0,what class of  ltgt  reunion
0,are you free nowcan i call now
0,got meh when
0,nope think i will go for it on monday sorry i replied so late
0,some of them told accenture is not confirm is it true
0,kate jackson rec center before 7ish right
0,dear i have reache room
0,fighting with the world is easy u either win or lose bt fightng with some1 who is close to u is dificult if u lose  u lose if u win  u still lose
0,when can  come out
0,check with nuerologist
0,lolnice i went from a fish to water
1,error
0,no its waiting in e car dats bored wat cos wait outside got nothing 2 do at home can do my stuff or watch tv wat
0,maybe westshore or hyde park village the place near my house
0,you should know now so hows anthony are you bringing money ive school fees to pay and rent and stuff like that thats why i need your help a friend in need
0,whats the significance
0,your opinion about me 1 over 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 not matured 8 stylish 9 simple pls reply
0,8 at the latest gs still there if you can scrounge up some ammo and want to give the new ak a try
0,prabhaim sorydarealyfrm heart im sory
0,lol ok your forgiven
0,nojst change tat only
1,you are guaranteed the latest nokia phone a 40gb ipod mp3 player or a 500 prize txt word collect to no 83355 ibhltd ldnw15h 150pmtmsgrcvd18
0,sno competition for him
1,boltblue tones for 150p reply poly or mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come with me or stop 4 more tones txt more
1,your credits have been topped up for httpwwwbubbletextcom your renewal pin is tgxxrz
0,that way transport is less problematic than on sat night by the way if u want to ask  n  to join my bday feel free but need to know definite nos as booking on fri
0,usually the person is unconscious thats in children but in adults they may just behave abnormally ill call you now
0,but thats on ebay it might be less elsewhere
0,shall i come to get pickle
0,were gonna go get some tacos
0,thats very rude you on campus
1,urgent your mobile no was awarded a 2000 bonus caller prize on 020903 this is our 2nd attempt to contact you call 08718729755 box95qu
0,hi i wont b ard 4 christmas but do enjoy n merry xmas
1,todays offer claim ur 150 worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs 08717898035 300 sub 16  unsub reply x
0,yes how is a pretty lady like you single
1,you will recieve your tone within the next 24hrs for terms and conditions please see channel u teletext pg 750
0,jay says that youre a doublefaggot
1,private your 2003 account statement for 07815296484 shows 800 unredeemed sim points call 08718738001 identifier code 41782 expires 181104
0,what todaysundaysunday is holidayso no work
0,ill be late
0,ive not called you in a while this is hoping it was l8r malaria and that you know that we miss you guys i miss bani big so pls give her my love especially have a great day
0,good afternoon my love how goes that day  i hope maybe you got some leads on a job i think of you boytoy and send you a passionate kiss from across the sea
0,probably gonna be here for a while see you later tonight lt
0,or maybe my fat fingers just press all these buttons and it doesnt know what to do
0,ummmmmaah many many happy returns of d day my dear sweet heart happy birthday dear
0,i am in tirupur da once you started from office call me
1,from wwwapplausestorecom monthlysubscription50pmsg max6month tcsc web age16 2stop txt stop
0,a famous quote  when you develop the ability to listen to anything unconditionally without losing your temper or self confidence it means you are  married
0,but am going to college pa what to do are else ill come there it self pa
0,4 oclock at mine just to bash out a flat plan
0,this girl does not stay in bed this girl doesnt need recovery time id rather pass out while having fun then be cooped up in bed
0,then any special there
0,i know but you need to get hotel now i just got my invitation but i had to apologise cali is to sweet for me to come to some english blokes weddin
0,sorry that took so long omw now
0,wait  ltgt  min
0,ok give me 5 minutes i think i see her btw youre my alibi you were cutting my hair the whole time
0,imagine you finally get to sink into that bath after i have put you through your paces maybe even having you eat me for a while before i left  but also imagine the feel of that cage on your cock surrounded by the bath water reminding you always who owns you  enjoy my cuck
0,hurry up ive been weeddeficient for like three days
0,sure if i get an acknowledgement from you that its astoundingly tactless and generally faggy to demand a blood oath fo
0,ok every night take a warm bath drink a cup of milk and youll see a work of magic you still need to loose weight just so that you know
0,ill have a look at the frying pan in case its cheap or a book perhaps no thats silly a frying pan isnt likely to be a book
0,o well uv causes mutations sunscreen is like essential thesedays
0,having lunchyou are not in onlinewhy
0,i know that my friend already told that
0,hi princess thank you for the pics you are very pretty how are you
0,aiyo u always c our ex one i dunno abt mei she haven reply first time u reply so fast y so lucky not workin huh got bao by ur sugardad ahgee
0,hi msg meim in office
0,thanx 4 e brownie its v nice
0,geeeee  i love you so much i can barely stand it
0,fuck babe  i miss you already you know  cant you let me send you some money towards your net  i need you  i want you  i crave you
0,ill call u 2mrw at ninish with my address that icky american freek wont stop callin me 2 bad jen k eh
