google_index,ratio_digits_url,domain_in_title,phish_hints,ip,nb_qm,length_url,nb_slash,length_hostname,nb_eq,ratio_digits_host,shortest_word_host,prefix_suffix,longest_word_path,tld_in_subdomain,status
1,0.0,1,0,0,0,67,6,28,0,0.0,24,0,8,0,1
1,0.209219858,1,0,1,1,282,7,30,4,0.0,2,1,43,0,1
1,0.041666667,1,0,0,1,144,7,37,1,0.0,2,1,34,1,1
1,0.076923077,1,0,0,0,52,5,20,0,0.0,16,1,8,0,1
0,0.0,0,0,0,0,28,3,19,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,50,5,20,0,0.0,3,0,8,0,0
1,0.216666667,1,0,0,1,60,5,19,2,0.0,2,1,7,0,0
0,0.022988506,1,0,0,0,87,4,18,0,0.0,3,0,14,0,0
1,0.114285714,1,0,0,0,35,3,18,0,0.222222222,3,0,5,0,1
1,0.245098039,1,1,1,1,102,7,15,1,0.0,3,0,38,0,1
0,0.142857143,1,0,0,1,63,3,23,1,0.0,3,0,26,0,0
1,0.0,1,0,0,0,36,3,27,0,0.0,5,1,0,0,1
0,0.0,0,0,0,0,21,3,12,0,0.0,3,0,0,0,0
0,0.31512605,1,1,1,1,238,3,17,4,0.0,4,0,16,0,1
0,0.277777778,1,0,1,0,36,3,13,0,0.7692307690000001,2,0,11,1,1
0,0.0,1,0,0,0,38,3,29,0,0.0,3,0,0,0,0
1,0.170454545,1,0,1,0,88,7,14,1,0.7857142859999999,2,0,21,1,1
1,0.0,1,0,0,0,29,3,21,0,0.0,4,0,0,0,1
1,0.0,1,0,0,0,27,3,17,0,0.0,3,0,2,0,1
1,0.108910891,1,0,0,0,101,7,15,0,0.0,4,1,34,0,1
0,0.0,1,0,0,0,18,2,11,0,0.0,4,0,0,0,0
0,0.0,1,0,0,0,27,4,15,0,0.0,3,0,3,0,1
1,0.035714286,0,0,0,0,28,3,15,0,0.0,4,0,4,0,0
0,0.027777778,1,2,0,0,36,4,14,0,0.0,10,1,7,0,1
0,0.0,1,0,0,0,53,4,14,0,0.0,3,0,16,0,0
1,0.151515152,0,1,1,0,66,7,13,0,0.0,3,1,8,0,1
1,0.0,1,0,0,0,35,3,26,0,0.0,8,0,0,0,1
1,0.037037037,1,0,0,0,27,3,13,0,0.0,9,0,5,0,1
0,0.476190476,1,0,1,0,21,3,13,0,0.7692307690000001,2,0,3,1,1
0,0.056910569,0,0,0,0,123,4,19,0,0.0,3,0,10,0,0
1,0.0,1,0,0,0,47,4,18,0,0.0,3,0,10,0,0
0,0.033898305,1,0,0,0,59,4,15,0,0.0,3,1,8,0,0
1,0.066666667,1,0,0,0,15,3,4,0,0.25,1,0,3,0,1
0,0.0,1,0,0,0,26,3,18,0,0.0,3,0,0,0,0
1,0.109756098,1,0,0,1,82,4,36,2,0.166666667,1,0,8,0,1
0,0.0,0,0,0,0,77,6,16,0,0.0,2,0,10,0,0
1,0.078947368,0,1,0,0,38,5,13,0,0.153846154,3,0,5,0,1
1,0.0,1,0,0,0,39,2,32,0,0.0,8,0,0,0,1
1,0.0,0,0,0,0,42,4,15,0,0.0,3,0,11,0,0
0,0.0,0,0,0,0,33,4,19,0,0.0,3,0,4,0,0
1,0.0,1,0,0,1,53,3,36,0,0.0,3,0,8,0,1
0,0.045454545,1,0,0,0,44,4,16,0,0.125,3,0,7,0,0
0,0.0,0,0,0,0,23,3,15,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,17,2,10,0,0.0,7,0,0,0,0
0,0.0,0,0,0,0,26,3,18,0,0.0,3,0,0,0,0
1,0.15503876,1,0,1,1,129,5,54,3,0.0,3,1,17,1,1
1,0.119047619,1,0,0,0,42,3,34,0,0.147058824,6,0,0,0,1
1,0.038461538,1,0,0,0,52,4,19,0,0.0,3,0,10,0,0
0,0.037037037,0,0,0,0,27,3,19,0,0.052631579,3,0,0,0,0
0,0.139534884,1,0,0,0,43,5,14,0,0.0,2,0,6,0,0
0,0.0,1,0,0,0,28,3,20,0,0.0,1,1,0,0,0
1,0.041237113,1,1,0,0,97,7,21,0,0.0,3,1,10,0,0
0,0.0,1,0,0,0,28,3,20,0,0.0,7,0,0,0,1
0,0.0,1,0,0,0,27,3,19,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,35,3,19,0,0.0,5,0,4,0,1
0,0.0,1,0,0,0,62,4,19,0,0.0,3,0,10,0,0
1,0.188976378,1,0,1,1,127,4,50,3,0.0,3,1,17,1,1
1,0.068965517,1,0,0,0,29,2,22,0,0.090909091,3,0,0,0,1
1,0.0,1,0,0,0,33,4,16,0,0.0,3,0,8,0,1
0,0.083333333,0,1,0,1,72,5,17,2,0.0,3,0,6,0,0
0,0.0,0,0,0,0,33,2,25,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,40,4,18,0,0.0,3,0,7,0,0
1,0.016393443,1,0,0,0,61,3,42,0,0.023809524,1,0,7,0,1
0,0.0,1,0,0,0,51,5,32,0,0.0,3,0,7,0,0
0,0.0,0,0,0,0,44,3,10,0,0.0,6,0,8,0,0
1,0.11969112,1,0,0,0,259,4,12,0,0.0,2,0,231,0,1
1,0.0,1,0,0,0,57,7,21,0,0.0,3,0,9,0,1
0,0.0,1,0,0,0,31,3,22,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,47,5,15,0,0.0,8,0,7,0,1
0,0.0,1,0,0,0,93,5,26,0,0.0,11,0,9,0,0
0,0.0,0,0,0,0,49,4,18,0,0.0,3,0,9,0,0
0,0.0,0,0,0,0,22,3,13,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,45,4,21,0,0.0,3,0,10,0,0
1,0.095238095,1,2,0,1,105,6,29,1,0.0,2,1,46,0,1
0,0.064220183,1,1,0,1,109,4,21,1,0.0,4,0,47,0,1
0,0.0,1,0,0,0,40,2,33,0,0.0,3,0,0,0,0
1,0.208333333,1,1,0,0,24,3,5,0,0.0,2,0,11,0,1
1,0.0,0,0,0,0,37,5,17,0,0.0,3,0,5,0,1
1,0.0,0,0,0,0,152,3,13,0,0.0,3,0,11,0,0
1,0.177419355,1,0,1,1,124,5,46,3,0.0,3,0,17,1,1
1,0.114285714,1,0,0,0,35,3,15,0,0.266666667,3,0,12,0,1
1,0.19047619,1,0,1,1,126,4,50,3,0.0,3,1,17,1,1
1,0.1372549019999999,1,0,0,0,51,5,24,0,0.041666667,8,0,4,0,0
1,0.373015873,1,0,1,1,126,3,61,1,0.426229508,4,0,32,0,1
0,0.0,1,0,0,0,49,3,25,0,0.0,3,0,16,0,0
0,0.0,1,0,0,0,46,4,17,0,0.0,3,1,11,0,0
0,0.0,0,0,0,0,31,3,16,0,0.0,3,0,6,0,0
0,0.0,0,0,0,0,45,4,15,0,0.0,3,0,7,0,0
0,0.0,1,0,0,0,36,3,27,0,0.0,9,0,0,0,0
1,0.089285714,1,0,0,0,56,4,29,0,0.0,6,0,7,0,0
1,0.037037037,1,0,0,0,54,4,19,0,0.0,3,0,10,0,0
1,0.118421053,1,0,1,0,76,4,50,0,0.0,3,1,15,1,1
0,0.0,1,0,0,0,29,3,20,0,0.0,3,0,0,0,0
1,0.057142857,0,0,0,0,70,6,16,0,0.0,5,1,20,0,1
0,0.5,1,0,1,0,22,3,14,0,0.7857142859999999,2,0,3,1,1
0,0.0,1,0,0,0,46,3,38,0,0.0,6,0,0,0,0
0,0.0,0,0,0,0,53,3,15,0,0.0,3,0,10,0,0
1,0.00952381,1,1,0,0,105,10,20,0,0.0,3,0,10,0,1
0,0.203125,1,0,1,1,64,6,18,1,0.0,6,0,7,0,0
0,0.0,1,0,0,0,29,3,20,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,47,4,18,0,0.0,3,0,8,0,0
1,0.30952381,1,0,1,1,126,3,61,1,0.327868852,4,0,32,0,1
0,0.0,1,0,0,0,37,3,28,0,0.0,9,0,0,0,0
0,0.0,1,0,0,0,42,5,20,0,0.0,3,0,7,0,0
0,0.0,0,0,0,0,15,2,8,0,0.0,5,0,0,0,0
0,0.159090909,1,0,1,0,44,4,13,0,0.0,3,0,12,0,0
0,0.0,1,1,0,0,71,4,23,0,0.0,3,1,8,0,0
1,0.027777778,1,0,0,1,72,5,25,1,0.0,21,0,16,0,1
1,0.0,1,1,0,0,48,4,24,0,0.0,3,0,5,0,0
0,0.068965517,1,0,0,0,29,2,22,0,0.090909091,3,0,0,0,0
0,0.211267606,1,0,1,0,71,5,17,0,0.0,2,0,24,0,0
0,0.03125,1,0,0,0,32,3,24,0,0.041666667,8,0,0,0,0
1,0.389830508,1,0,1,0,59,4,18,0,0.222222222,5,0,32,0,1
1,0.0,1,1,0,0,55,3,28,0,0.0,11,0,12,0,1
0,0.0,1,0,0,0,26,3,17,0,0.0,3,0,0,0,0
1,0.0,1,1,0,0,32,5,12,0,0.0,6,0,5,0,1
0,0.0,1,0,0,0,34,3,26,0,0.0,3,0,0,0,0
1,0.156521739,0,0,1,0,115,5,12,0,0.0,6,0,14,0,0
1,0.151515152,1,0,0,0,33,3,14,0,0.214285714,3,0,10,0,1
0,0.067567568,1,1,0,0,74,4,20,0,0.0,3,0,14,0,0
1,0.181818182,1,0,1,0,77,5,23,0,0.0,19,0,32,0,1
0,0.0,1,0,0,0,18,2,11,0,0.0,8,0,0,0,0
0,0.048387097,1,0,0,0,62,5,22,0,0.1363636359999999,3,1,9,0,0
1,0.0,1,0,0,0,56,4,17,0,0.0,3,0,9,0,0
1,0.169811321,1,0,1,0,53,3,44,0,0.204545455,1,0,0,1,1
0,0.0,1,0,0,0,27,3,15,0,0.0,10,0,4,0,0
1,0.047619048,1,1,0,0,84,4,59,0,0.06779661,3,0,6,0,1
1,0.0,0,3,0,0,56,7,18,0,0.0,14,1,7,0,1
1,0.358695652,1,1,1,1,552,5,25,10,0.0,5,0,64,0,0
0,0.054545455,0,0,0,0,110,6,13,0,0.0,3,0,9,0,0
1,0.156862745,1,3,1,0,102,9,15,0,0.0,11,1,32,0,1
0,0.0,1,0,0,0,32,3,24,0,0.0,3,0,0,0,0
1,0.101010101,1,0,0,0,99,5,30,0,0.0,5,0,12,0,0
0,0.0,0,0,0,0,19,3,10,0,0.0,3,0,0,0,0
0,0.088235294,1,0,0,1,34,3,13,1,0.0,9,0,3,0,0
0,0.067961165,1,0,0,0,103,5,18,0,0.0,3,0,12,0,0
1,0.133333333,1,0,0,1,45,5,8,1,0.0,4,0,10,0,1
0,0.032258065,1,0,0,0,31,2,24,0,0.041666667,8,0,0,0,1
0,0.0,1,0,0,0,24,3,15,0,0.0,3,0,0,0,0
1,0.092105263,1,2,0,1,76,5,31,1,0.0,24,1,8,0,1
1,0.040712468,1,3,1,2,393,21,12,10,0.75,1,0,10,1,1
0,0.0,1,0,0,0,45,3,17,0,0.0,6,1,11,0,1
0,0.0,1,0,0,0,36,3,28,0,0.0,7,1,0,0,1
1,0.202933985,1,0,1,1,409,4,25,1,0.32,2,0,64,0,1
1,0.144736842,1,1,0,0,76,3,68,0,0.161764706,2,0,0,0,1
0,0.0,1,0,0,0,24,2,17,0,0.0,6,0,0,0,0
0,0.0,1,1,0,0,49,7,15,0,0.0,3,0,9,0,0
1,0.125,1,0,0,0,40,5,13,0,0.0,2,0,8,0,0
0,0.0,1,0,0,0,29,3,20,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,22,2,15,0,0.0,3,0,0,0,1
0,0.0,1,0,0,0,34,4,15,0,0.0,11,0,9,0,0
1,0.140495868,1,2,1,1,121,4,57,3,0.122807018,4,0,15,0,1
1,0.0,1,0,0,0,64,6,10,0,0.0,3,1,12,0,0
0,0.0,1,0,0,0,38,3,29,0,0.0,3,0,0,0,0
1,0.16,0,0,0,0,25,3,12,0,0.083333333,9,0,0,0,0
1,0.0,1,2,0,0,50,4,20,0,0.0,16,1,7,0,1
1,0.0,1,6,0,0,89,11,16,0,0.0,3,1,9,0,1
0,0.0,1,0,0,0,58,4,28,0,0.0,10,0,10,0,0
0,0.0,1,0,0,0,29,2,22,0,0.0,8,0,0,0,0
0,0.0,1,0,0,0,30,3,21,0,0.0,3,1,0,0,0
1,0.098591549,0,0,1,0,71,6,16,0,0.0,3,1,8,0,0
1,0.0,1,0,0,0,44,3,35,0,0.0,8,0,0,0,1
0,0.0,1,0,0,0,58,3,16,0,0.0,3,0,11,0,0
0,0.0,1,0,0,0,56,3,47,0,0.0,9,0,0,0,0
1,0.0,1,1,0,0,42,3,34,0,0.0,2,0,0,0,1
0,0.027777778,1,0,0,0,36,4,13,0,0.0,3,0,11,0,0
0,0.0,1,0,0,0,38,3,30,0,0.0,3,0,0,0,0
1,0.242424242,1,0,1,0,33,3,24,0,0.333333333,8,0,0,0,1
1,0.0,1,0,0,0,35,3,27,0,0.0,11,0,0,0,1
1,0.0,1,1,0,0,47,3,38,0,0.0,2,1,0,0,1
0,0.0,0,0,0,0,26,3,17,0,0.0,3,0,0,0,0
1,0.034482759,0,0,0,0,29,3,14,0,0.0,2,0,7,0,1
0,0.0,1,0,0,0,32,3,23,0,0.0,3,0,0,0,0
0,0.029850746,1,0,0,0,67,5,10,0,0.0,6,0,9,0,0
0,0.0,1,0,0,0,27,3,18,0,0.0,3,0,0,0,0
1,0.047169811,0,3,0,0,106,11,22,1,0.0,3,1,12,0,1
0,0.028571429,1,0,0,0,70,6,25,0,0.0,6,1,13,0,0
1,0.122699387,1,2,0,1,163,8,15,4,0.0,11,1,31,0,1
0,0.0,1,0,0,0,31,3,22,0,0.0,8,0,0,0,0
0,0.0,1,2,0,0,85,7,16,0,0.0,9,1,15,0,1
1,0.0,1,1,0,0,44,4,22,0,0.0,3,1,5,0,1
1,0.0,1,0,0,0,54,5,14,0,0.0,10,0,13,0,1
0,0.0,1,0,0,0,54,4,19,0,0.0,3,0,13,0,0
0,0.0,1,0,0,0,29,3,20,0,0.0,3,1,0,0,0
0,0.0,0,0,0,0,38,3,7,0,0.0,3,0,9,0,0
0,0.0,0,0,0,0,20,3,12,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,27,3,19,0,0.0,3,0,0,0,0
1,0.1363636359999999,1,0,0,0,22,3,6,0,0.0,3,0,7,0,1
0,0.0,0,0,0,0,63,4,18,0,0.0,3,0,13,0,0
1,0.0,1,0,0,0,73,5,25,0,0.0,3,0,9,0,0
1,0.296296296,1,0,1,0,81,5,27,0,0.0,3,0,32,0,1
1,0.333333333,1,1,1,1,216,5,18,3,0.0,15,0,64,0,1
1,0.084337349,0,1,0,1,83,7,16,1,0.0,5,0,33,0,1
0,0.0,1,0,0,0,30,3,21,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,25,3,16,0,0.0,3,0,0,0,0
1,0.078947368,1,1,0,0,38,4,19,0,0.0,15,0,3,0,1
0,0.0,1,1,0,1,68,4,17,2,0.0,3,1,10,0,1
1,0.14084507,1,0,0,0,71,4,35,0,0.0,4,0,13,0,1
0,0.043478261,1,0,0,0,23,3,11,0,0.0,7,0,3,0,0
1,0.0,1,2,0,0,37,5,14,0,0.0,7,0,7,0,1
0,0.0,0,0,0,0,28,3,19,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,43,3,34,0,0.0,4,0,0,0,1
0,0.0,0,0,0,0,36,4,7,0,0.0,4,0,7,0,0
0,0.0,1,0,0,0,50,3,42,0,0.0,6,0,0,0,1
1,0.0,1,0,0,0,44,3,36,0,0.0,3,0,0,0,1
1,0.1640625,1,0,1,1,128,5,50,3,0.0,3,1,17,1,1
0,0.0,1,0,0,0,58,5,19,0,0.0,3,0,11,0,0
0,0.0,1,0,0,0,66,5,17,0,0.0,3,0,15,0,0
1,0.199170124,1,0,1,0,241,6,63,5,0.428571429,3,0,53,0,1
0,0.0,0,0,0,0,44,4,18,0,0.0,3,0,11,0,0
0,0.0,0,0,0,0,18,3,9,0,0.0,5,0,0,0,0
1,0.0,1,0,0,0,39,4,14,0,0.0,10,0,6,0,1
0,0.02173913,1,0,0,0,46,4,17,0,0.058823529,3,0,8,0,0
1,0.0,1,1,0,0,51,5,22,0,0.0,6,0,5,0,1
0,0.0,0,0,0,0,25,3,17,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,37,3,24,1,0.0,6,0,1,0,0
0,0.0,1,0,0,0,52,5,16,0,0.0,3,0,9,0,0
0,0.0,0,0,0,0,26,3,17,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,25,3,16,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,34,5,13,0,0.0,2,1,6,0,1
1,0.0,1,0,0,0,56,6,17,0,0.0,13,0,9,0,1
0,0.0,1,0,0,0,32,4,12,0,0.0,8,1,6,0,0
1,0.0,1,0,0,0,26,3,17,0,0.0,3,1,0,0,1
1,0.298701299,1,0,1,0,77,5,23,0,0.0,19,0,32,0,1
1,0.175438596,1,0,0,0,57,4,21,0,0.0,4,0,13,0,1
1,0.050847458,1,3,0,0,59,3,41,0,0.073170732,1,0,7,0,1
1,0.225490196,1,3,1,0,102,9,15,0,0.0,11,1,32,0,1
1,0.076923077,1,0,0,0,39,6,13,0,0.230769231,10,0,7,0,1
0,0.0,1,0,0,0,35,4,23,0,0.0,3,1,2,0,0
0,0.0,0,0,0,0,28,3,20,0,0.0,3,0,0,0,1
1,0.1,1,0,0,0,30,2,23,0,0.130434783,8,0,0,0,1
0,0.0,1,0,0,0,101,5,24,0,0.0,3,0,12,0,0
0,0.0,1,0,0,0,30,2,23,0,0.0,12,0,0,0,0
1,0.1363636359999999,1,0,0,0,44,3,35,0,0.171428571,1,0,0,0,1
1,0.0,1,0,0,0,39,4,22,0,0.0,18,0,7,0,1
0,0.055555556,0,0,0,0,90,3,23,0,0.0,5,0,12,0,0
1,0.0,0,0,0,0,34,5,15,0,0.0,12,0,6,0,1
1,0.194444444,1,2,0,0,36,5,11,0,0.272727273,5,1,7,0,1
0,0.0,0,0,0,0,37,4,16,0,0.0,2,0,7,0,0
0,0.0,0,0,0,0,39,4,17,0,0.0,3,0,7,0,0
1,0.0,1,0,0,0,42,3,33,0,0.0,3,0,0,0,1
1,0.0,1,0,0,1,48,5,20,1,0.0,3,0,7,0,1
1,0.0,1,4,0,2,75,8,12,1,0.0,8,1,7,0,1
0,0.0,0,0,0,0,25,3,16,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,50,4,20,0,0.0,3,0,10,0,0
1,0.032608696,1,1,0,0,92,8,17,0,0.176470588,10,0,10,0,1
1,0.032258065,1,0,0,0,31,2,24,0,0.041666667,8,0,0,0,1
0,0.0,1,0,0,0,25,2,18,0,0.0,15,0,0,0,0
1,0.0,1,0,0,0,41,3,33,0,0.0,3,0,0,0,1
0,0.0,1,0,0,0,22,3,14,0,0.0,3,0,0,0,0
1,0.263157895,1,0,1,1,76,4,15,1,0.0,3,0,32,0,1
0,0.0,1,0,0,0,40,4,14,0,0.0,10,0,9,0,0
1,0.058823529,1,1,0,0,51,3,32,0,0.09375,13,0,5,0,1
0,0.0,1,0,0,0,60,5,14,0,0.0,3,0,8,0,0
0,0.0,1,0,0,0,33,3,25,0,0.0,3,0,0,0,0
1,0.1755725189999999,1,0,1,1,131,4,23,2,0.0,19,0,32,0,1
1,0.0,1,2,0,0,68,8,15,0,0.0,11,1,9,0,1
1,0.215686275,1,0,1,0,51,5,22,0,0.0,3,0,11,0,1
1,0.066666667,1,0,0,0,45,6,17,0,0.0,3,0,8,0,1
0,0.0,1,0,0,0,67,6,16,0,0.0,3,0,10,0,0
0,0.0,1,0,0,0,24,3,15,0,0.0,8,0,0,0,0
1,0.184782609,1,0,1,0,92,9,15,0,0.0,3,0,32,0,1
1,0.0,1,0,0,0,34,2,27,0,0.0,3,0,0,0,1
1,0.092592593,0,0,0,0,54,6,13,0,0.0,3,0,12,0,0
1,0.0,1,0,0,0,40,2,33,0,0.0,8,0,0,0,1
0,0.014285714,1,0,0,0,70,5,17,0,0.0,3,0,12,0,0
1,0.055555556,1,0,0,0,18,3,4,0,0.0,1,0,6,0,1
1,0.166666667,1,0,1,1,126,4,50,3,0.0,3,1,17,1,1
0,0.0,0,0,0,0,24,3,16,0,0.0,3,0,0,0,0
0,0.240740741,0,0,1,0,54,4,15,0,0.0,4,0,20,0,0
0,0.0,1,0,0,0,66,5,20,0,0.0,3,0,8,0,0
0,0.0,1,0,0,0,29,3,20,0,0.0,3,0,0,0,0
1,0.1363636359999999,1,0,0,0,22,3,13,0,0.230769231,3,0,0,0,1
1,0.08974359,1,0,1,0,78,5,16,0,0.0,5,1,10,0,0
1,0.0,1,4,0,1,98,7,16,1,0.0,13,1,20,0,1
0,0.159090909,1,0,1,0,44,5,14,0,0.0,2,0,7,0,0
1,0.193548387,1,0,1,1,124,5,46,3,0.0,3,0,17,1,1
0,0.0,0,0,0,0,45,4,16,0,0.0,2,0,4,0,0
1,0.0625,1,0,0,0,48,3,28,0,0.0,1,0,6,0,1
1,0.0,0,0,0,0,28,3,6,0,0.0,3,0,14,0,1
0,0.0,0,0,0,0,63,4,26,0,0.0,3,0,10,0,0
0,0.0,0,0,0,0,58,4,16,0,0.0,3,0,10,0,0
1,0.294117647,1,0,1,0,51,3,42,0,0.357142857,3,0,0,0,1
0,0.0,0,0,0,0,23,3,15,0,0.0,3,0,0,0,0
0,0.173913043,1,0,0,0,23,3,15,0,0.266666667,3,0,0,0,0
0,0.0,1,0,0,0,58,4,21,0,0.0,6,0,10,0,0
1,0.148148148,0,0,0,0,54,4,11,0,0.0,3,0,32,0,1
1,0.038265306,1,3,1,2,392,21,11,10,0.727272727,1,0,10,1,1
1,0.08974359,1,0,1,0,78,6,17,0,0.0,6,1,7,0,0
1,0.035087719,1,1,0,0,57,4,17,0,0.0,3,0,8,0,0
1,0.130434783,1,0,0,0,46,3,37,0,0.162162162,1,0,0,0,1
1,0.0,1,0,0,0,43,3,25,0,0.0,1,0,4,0,1
0,0.196078431,1,0,1,1,51,4,14,1,0.0,3,0,11,0,1
1,0.056603774,1,0,0,0,53,6,20,0,0.0,17,0,5,0,1
1,0.035087719,1,0,0,0,57,3,40,0,0.05,5,0,5,0,1
0,0.0,1,0,0,0,30,3,21,0,0.0,3,0,0,0,0
0,0.043478261,1,0,0,0,46,6,14,0,0.0,10,0,7,0,0
1,0.552083333,1,0,1,0,192,4,11,0,0.0,4,0,14,0,1
0,0.0,1,0,0,0,18,3,9,0,0.0,6,0,0,0,0
1,0.0,1,0,0,0,33,3,24,0,0.0,20,0,0,0,1
0,0.0,1,0,0,0,22,3,13,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,28,3,19,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,28,2,21,0,0.0,6,0,0,0,0
1,0.0,1,1,0,0,77,4,47,0,0.0,3,0,14,0,1
1,0.03125,1,0,0,0,64,7,16,0,0.0625,3,0,7,0,1
0,0.0,1,0,0,0,58,3,24,0,0.0,3,0,12,0,0
0,0.021276596,1,0,0,0,47,3,16,0,0.0,3,0,4,0,1
0,0.0,1,0,0,0,17,3,8,0,0.0,5,0,0,0,0
0,0.102941176,1,0,1,0,68,3,12,0,0.0,3,0,10,0,0
0,0.0,1,0,0,0,21,3,12,0,0.0,3,0,0,0,0
1,0.25,1,2,1,1,172,4,20,2,0.0,16,0,30,0,1
0,0.0,0,0,0,0,19,2,12,0,0.0,5,0,0,0,0
1,0.0,1,2,0,0,50,3,18,0,0.0,5,0,14,0,1
1,0.0,1,0,0,0,58,3,40,0,0.0,1,0,4,0,1
1,0.115384615,1,1,1,0,78,3,69,0,0.130434783,1,0,0,0,1
1,0.0,0,0,0,0,61,5,16,0,0.0,3,0,8,0,0
0,0.0,1,0,0,0,28,3,19,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,21,2,14,0,0.0,11,0,0,0,0
0,0.0,1,0,0,0,44,3,27,0,0.0,8,0,9,0,0
1,0.0,1,0,0,0,46,3,38,0,0.0,8,0,0,0,0
1,0.0625,1,0,0,0,32,3,24,0,0.083333333,9,0,0,0,1
1,0.0,1,1,0,0,34,3,26,0,0.0,2,1,0,0,1
1,0.203208556,1,1,1,1,187,6,20,2,0.0,16,1,29,0,1
1,0.090909091,1,1,0,0,66,7,11,0,0.0,5,0,11,0,1
1,0.028571429,1,0,0,1,70,5,31,2,0.064516129,11,0,8,0,1
1,0.08,1,0,0,0,25,4,12,0,0.0,2,0,4,0,1
1,0.148148148,0,0,0,0,54,4,11,0,0.0,3,0,32,0,1
0,0.0,1,0,0,0,42,3,34,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,62,4,17,0,0.0,3,0,10,0,0
1,0.285714286,1,0,1,0,77,5,23,0,0.0,19,0,32,0,1
1,0.081081081,1,0,0,0,74,4,39,0,0.0,3,1,8,0,1
1,0.171875,1,0,1,1,128,5,50,3,0.0,3,1,17,1,1
1,0.227642276,1,0,1,1,123,4,46,3,0.0,3,0,17,1,1
0,0.0,0,0,0,0,43,4,15,0,0.0,3,0,10,0,0
0,0.0,1,0,1,0,29,3,20,0,0.0,3,0,0,0,0
0,0.065934066,1,0,0,0,91,5,25,0,0.0,3,1,8,0,0
0,0.0,0,0,0,0,25,3,16,0,0.0,9,0,0,0,0
1,0.0,1,0,0,0,103,4,17,0,0.0,3,0,10,0,0
0,0.0,1,0,0,0,24,3,15,0,0.0,12,0,0,0,0
1,0.146153846,1,1,0,1,260,5,11,0,0.0,8,0,200,0,1
1,0.012269939,1,2,0,1,163,9,19,1,0.0,3,1,18,0,1
1,0.0,0,0,0,0,49,4,14,0,0.0,3,0,8,0,0
0,0.0,0,0,0,0,25,3,17,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,34,3,25,0,0.0,8,0,0,0,1
1,0.0,1,4,0,0,70,6,16,0,0.0,3,1,9,0,1
1,0.0,1,0,0,0,44,5,11,0,0.0,7,0,7,0,1
0,0.0,1,0,0,1,76,6,16,1,0.0,3,0,11,0,1
0,0.0,0,0,0,0,21,3,12,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,65,4,24,0,0.0,3,0,7,0,0
0,0.0,1,0,0,0,35,3,26,0,0.0,3,0,0,0,0
0,0.037735849,1,0,0,1,53,5,19,1,0.0,3,0,7,0,0
1,0.181818182,1,1,1,0,77,5,28,0,0.0,9,0,22,0,1
0,0.0,0,0,0,0,25,3,16,0,0.0,3,0,0,0,0
1,0.096069869,0,0,1,1,229,8,8,1,0.125,4,1,12,0,1
0,0.046511628,1,0,0,0,43,5,12,0,0.0,3,0,7,0,0
1,0.0,1,0,0,0,71,7,22,0,0.0,3,0,9,0,1
1,0.0,1,2,0,0,49,5,28,0,0.0,21,1,5,0,1
1,0.0,1,0,0,0,44,3,24,0,0.0,4,0,6,0,1
0,0.090909091,1,0,0,0,66,3,14,0,0.0,4,0,7,0,0
1,0.053571429,1,0,0,0,56,4,29,0,0.034482759,2,0,18,0,1
1,0.0,1,0,0,0,39,4,17,0,0.0,3,0,6,0,1
1,0.119047619,1,0,0,0,42,5,14,0,0.0,2,0,6,0,0
0,0.0,0,0,0,0,24,3,15,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,31,3,22,0,0.0,3,0,0,0,0
0,0.079646018,1,0,1,0,113,3,15,0,0.0,3,0,8,0,0
1,0.053097345,1,1,0,1,113,7,15,1,0.0,4,0,22,0,1
0,0.03030303,0,0,0,0,33,4,16,0,0.0,2,0,4,0,0
0,0.0,1,0,0,0,29,3,20,0,0.0,3,0,0,0,0
1,0.074074074,1,0,0,0,81,5,33,0,0.0,5,0,7,0,0
1,0.0,1,0,0,0,30,3,21,0,0.0,6,0,0,0,1
1,0.0,1,0,0,0,49,5,18,0,0.0,3,0,7,0,1
0,0.0,0,0,0,0,60,3,13,0,0.0,3,0,8,0,0
1,0.0,1,0,0,0,22,3,13,0,0.0,3,0,0,0,1
1,0.119230769,1,0,0,0,260,4,12,0,0.0,2,0,231,0,1
